Date	Machine	Compiler Flags	Buffer Size	Operation	Columns	DataType	Time	Time/BufSize
13-12-2017 09:55:08	ASUS Laptop		2.5	Multiply	0	int	959002	38360080
13-12-2017 09:55:08	ASUS Laptop		3	Sum	600	int	12470	415666.6667
13-12-2017 09:55:08	ASUS Laptop		3	Multiply	0	int	1318221	43940700
13-12-2017 09:55:08	ASUS Laptop		3.5	Sum	700	int	14924	426400
13-12-2017 09:55:09	ASUS Laptop		3.5	Multiply	0	int	1969427	56269342.86
13-12-2017 09:55:09	ASUS Laptop		4	Sum	800	int	15773	394325
13-12-2017 09:55:10	ASUS Laptop		4	Multiply	0	int	1989524	49738100
13-12-2017 09:55:10	ASUS Laptop		4.5	Sum	900	int	19705	437888.8889
13-12-2017 09:55:11	ASUS Laptop		4.5	Multiply	0	int	2439928	54220622.22
13-12-2017 09:55:11	ASUS Laptop		5	Sum	1000	int	21315	426300
13-12-2017 09:55:13	ASUS Laptop		5	Multiply	0	int	3274560	65491200
13-12-2017 09:55:13	ASUS Laptop		5.5	Sum	1100	int	24161	439290.9091
13-12-2017 09:55:14	ASUS Laptop		5.5	Multiply	0	int	3394952	61726400
13-12-2017 09:55:14	ASUS Laptop		6	Sum	1200	int	24512	408533.3333
13-12-2017 09:55:16	ASUS Laptop		6	Multiply	0	int	3826149	63769150
13-12-2017 09:55:16	ASUS Laptop		6.5	Sum	1300	int	30370	467230.7692
13-12-2017 09:55:18	ASUS Laptop		6.5	Multiply	0	int	4413148	67894584.62
13-12-2017 09:55:18	ASUS Laptop		7	Sum	1400	int	30210	431571.4286
13-12-2017 09:55:20	ASUS Laptop		7	Multiply	0	int	4995603	71365757.14
13-12-2017 09:55:20	ASUS Laptop		7.5	Sum	1500	int	34916	465546.6667
13-12-2017 09:55:22	ASUS Laptop		7.5	Multiply	0	int	5340832	71211093.33
13-12-2017 09:55:23	ASUS Laptop		8	Sum	1600	int	34528	431600
13-12-2017 09:55:25	ASUS Laptop		8	Multiply	0	int	6260423	78255287.5
13-12-2017 09:55:25	ASUS Laptop		8.5	Sum	1700	int	39854	468870.5882
13-12-2017 09:55:28	ASUS Laptop		8.5	Multiply	0	int	7121401	83781188.24
13-12-2017 09:55:28	ASUS Laptop		9	Sum	1800	int	38899	432211.1111
13-12-2017 09:55:31	ASUS Laptop		9	Multiply	0	int	7593524	84372488.89
13-12-2017 09:55:32	ASUS Laptop		9.5	Sum	1900	int	45091	474642.1053
13-12-2017 09:55:35	ASUS Laptop		9.5	Multiply	0	int	8520754	89692147.37
13-12-2017 09:55:35	ASUS Laptop		10	Sum	2000	int	45141	451410
13-12-2017 09:55:40	ASUS Laptop		10	Multiply	0	int	11689266	116892660
13-12-2017 10:01:10	ASUS Laptop		0.5	Sum	100	int	1648	329600
13-12-2017 10:01:11	ASUS Laptop		0.5	Multiply	0	int	86640	17328000
13-12-2017 10:01:11	ASUS Laptop		1	Sum	200	int	3919	391900
13-12-2017 10:01:11	ASUS Laptop		1	Multiply	0	int	219420	21942000
13-12-2017 10:01:11	ASUS Laptop		1.5	Sum	300	int	5975	398333.3333
13-12-2017 10:01:11	ASUS Laptop		1.5	Multiply	0	int	415222	27681466.67
13-12-2017 10:01:11	ASUS Laptop		2	Sum	400	int	7730	386500
13-12-2017 10:01:11	ASUS Laptop		2	Multiply	0	int	690639	34531950
13-12-2017 10:01:11	ASUS Laptop		2.5	Sum	500	int	10494	419760
13-12-2017 10:01:12	ASUS Laptop		2.5	Multiply	0	int	961310	38452400
13-12-2017 10:01:12	ASUS Laptop		3	Sum	600	int	12380	412666.6667
13-12-2017 10:01:12	ASUS Laptop		3	Multiply	0	int	1270915	42363833.33
13-12-2017 10:01:12	ASUS Laptop		3.5	Sum	700	int	15092	431200
13-12-2017 10:01:13	ASUS Laptop		3.5	Multiply	0	int	1954391	55839742.86
13-12-2017 10:01:13	ASUS Laptop		4	Sum	800	int	16780	419500
13-12-2017 10:01:14	ASUS Laptop		4	Multiply	0	int	1982017	49550425
13-12-2017 10:01:14	ASUS Laptop		4.5	Sum	900	int	19626	436133.3333
13-12-2017 10:01:15	ASUS Laptop		4.5	Multiply	0	int	2444258	54316844.44
13-12-2017 10:01:15	ASUS Laptop		5	Sum	1000	int	21528	430560
13-12-2017 10:01:17	ASUS Laptop		5	Multiply	0	int	3262866	65257320
13-12-2017 10:01:17	ASUS Laptop		5.5	Sum	1100	int	24148	439054.5455
13-12-2017 10:01:18	ASUS Laptop		5.5	Multiply	0	int	3483687	63339763.64
13-12-2017 10:01:18	ASUS Laptop		6	Sum	1200	int	24695	411583.3333
13-12-2017 10:01:20	ASUS Laptop		6	Multiply	0	int	3907206	65120100
13-12-2017 10:01:20	ASUS Laptop		6.5	Sum	1300	int	30144	463753.8462
13-12-2017 10:01:22	ASUS Laptop		6.5	Multiply	0	int	4347735	66888230.77
13-12-2017 10:01:22	ASUS Laptop		7	Sum	1400	int	30336	433371.4286
13-12-2017 10:01:24	ASUS Laptop		7	Multiply	0	int	4873427	69620385.71
13-12-2017 10:01:24	ASUS Laptop		7.5	Sum	1500	int	34851	464680
13-12-2017 10:01:26	ASUS Laptop		7.5	Multiply	0	int	5387065	71827533.33
13-12-2017 10:01:26	ASUS Laptop		8	Sum	1600	int	34760	434500
13-12-2017 10:01:29	ASUS Laptop		8	Multiply	0	int	6239955	77999437.5
13-12-2017 10:01:29	ASUS Laptop		8.5	Sum	1700	int	40413	475447.0588
13-12-2017 10:01:32	ASUS Laptop		8.5	Multiply	0	int	7342738	86385152.94
13-12-2017 10:01:32	ASUS Laptop		9	Sum	1800	int	39392	437688.8889
13-12-2017 10:01:35	ASUS Laptop		9	Multiply	0	int	7724923	85832477.78
13-12-2017 10:01:36	ASUS Laptop		9.5	Sum	1900	int	45095	474684.2105
13-12-2017 10:01:39	ASUS Laptop		9.5	Multiply	0	int	8338940	87778315.79
13-12-2017 10:01:39	ASUS Laptop		10	Sum	2000	int	45377	453770
13-12-2017 10:01:44	ASUS Laptop		10	Multiply	0	int	11642910	116429100
13-12-2017 10:07:14	ASUS Laptop		0.5	Sum	100	int	1655	331000
13-12-2017 10:07:14	ASUS Laptop		0.5	Multiply	0	int	72596	14519200
13-12-2017 10:07:14	ASUS Laptop		1	Sum	200	int	4173	417300
13-12-2017 10:07:15	ASUS Laptop		1	Multiply	0	int	220572	22057200
13-12-2017 10:07:15	ASUS Laptop		1.5	Sum	300	int	5894	392933.3333
13-12-2017 10:07:15	ASUS Laptop		1.5	Multiply	0	int	409975	27331666.67
13-12-2017 10:07:15	ASUS Laptop		2	Sum	400	int	7826	391300
13-12-2017 10:07:15	ASUS Laptop		2	Multiply	0	int	689834	34491700
13-12-2017 10:07:15	ASUS Laptop		2.5	Sum	500	int	10537	421480
13-12-2017 10:07:16	ASUS Laptop		2.5	Multiply	0	int	953283	38131320
13-12-2017 10:07:16	ASUS Laptop		3	Sum	600	int	12416	413866.6667
13-12-2017 10:07:16	ASUS Laptop		3	Multiply	0	int	1271032	42367733.33
13-12-2017 10:07:16	ASUS Laptop		3.5	Sum	700	int	15140	432571.4286
13-12-2017 10:07:17	ASUS Laptop		3.5	Multiply	0	int	1920919	54883400
13-12-2017 10:07:17	ASUS Laptop		4	Sum	800	int	15911	397775
13-12-2017 10:07:18	ASUS Laptop		4	Multiply	0	int	1972937	49323425
13-12-2017 10:07:18	ASUS Laptop		4.5	Sum	900	int	19413	431400
13-12-2017 10:07:19	ASUS Laptop		4.5	Multiply	0	int	2442007	54266822.22
13-12-2017 10:07:19	ASUS Laptop		5	Sum	1000	int	21356	427120
13-12-2017 10:07:20	ASUS Laptop		5	Multiply	0	int	3231027	64620540
13-12-2017 10:07:21	ASUS Laptop		5.5	Sum	1100	int	24189	439800
13-12-2017 10:07:22	ASUS Laptop		5.5	Multiply	0	int	3387668	61593963.64
13-12-2017 10:07:22	ASUS Laptop		6	Sum	1200	int	25473	424550
13-12-2017 10:07:24	ASUS Laptop		6	Multiply	0	int	3822372	63706200
13-12-2017 10:07:24	ASUS Laptop		6.5	Sum	1300	int	30536	469784.6154
13-12-2017 10:07:25	ASUS Laptop		6.5	Multiply	0	int	4299621	66148015.38
13-12-2017 10:07:26	ASUS Laptop		7	Sum	1400	int	30046	429228.5714
13-12-2017 10:07:28	ASUS Laptop		7	Multiply	0	int	4879798	69711400
13-12-2017 10:07:28	ASUS Laptop		7.5	Sum	1500	int	34894	465253.3333
13-12-2017 10:07:30	ASUS Laptop		7.5	Multiply	0	int	5438381	72511746.67
13-12-2017 10:07:30	ASUS Laptop		8	Sum	1600	int	34452	430650
13-12-2017 10:07:33	ASUS Laptop		8	Multiply	0	int	6581672	82270900
13-12-2017 10:07:33	ASUS Laptop		8.5	Sum	1700	int	41302	485905.8824
13-12-2017 10:07:36	ASUS Laptop		8.5	Multiply	0	int	7147376	84086776.47
13-12-2017 10:07:36	ASUS Laptop		9	Sum	1800	int	39406	437844.4444
13-12-2017 10:07:39	ASUS Laptop		9	Multiply	0	int	7597595	84417722.22
13-12-2017 10:07:39	ASUS Laptop		9.5	Sum	1900	int	45043	474136.8421
13-12-2017 10:07:43	ASUS Laptop		9.5	Multiply	0	int	8515035	89631947.37
13-12-2017 10:07:43	ASUS Laptop		10	Sum	2000	int	45257	452570
13-12-2017 10:07:48	ASUS Laptop		10	Multiply	0	int	11741875	117418750
13-12-2017 10:13:19	ASUS Laptop		0.5	Sum	100	int	1659	331800
13-12-2017 10:13:19	ASUS Laptop		0.5	Multiply	0	int	72285	14457000
13-12-2017 10:13:19	ASUS Laptop		1	Sum	200	int	3913	391300
13-12-2017 10:13:19	ASUS Laptop		1	Multiply	0	int	220515	22051500
13-12-2017 10:13:19	ASUS Laptop		1.5	Sum	300	int	5976	398400
13-12-2017 10:13:19	ASUS Laptop		1.5	Multiply	0	int	419813	27987533.33
13-12-2017 10:13:19	ASUS Laptop		2	Sum	400	int	7783	389150
13-12-2017 10:13:19	ASUS Laptop		2	Multiply	0	int	695811	34790550
13-12-2017 10:13:20	ASUS Laptop		2.5	Sum	500	int	10078	403120
13-12-2017 10:13:20	ASUS Laptop		2.5	Multiply	0	int	958184	38327360
13-12-2017 10:13:20	ASUS Laptop		3	Sum	600	int	12162	405400
13-12-2017 10:13:21	ASUS Laptop		3	Multiply	0	int	1263485	42116166.67
13-12-2017 10:13:21	ASUS Laptop		3.5	Sum	700	int	15080	430857.1429
13-12-2017 10:13:21	ASUS Laptop		3.5	Multiply	0	int	1959129	55975114.29
13-12-2017 10:13:21	ASUS Laptop		4	Sum	800	int	16007	400175
13-12-2017 10:13:22	ASUS Laptop		4	Multiply	0	int	1979406	49485150
13-12-2017 10:13:22	ASUS Laptop		4.5	Sum	900	int	18974	421644.4444
13-12-2017 10:13:23	ASUS Laptop		4.5	Multiply	0	int	2436578	54146177.78
13-12-2017 10:13:24	ASUS Laptop		5	Sum	1000	int	21415	428300
13-12-2017 10:13:25	ASUS Laptop		5	Multiply	0	int	3267763	65355260
13-12-2017 10:13:25	ASUS Laptop		5.5	Sum	1100	int	24232	440581.8182
13-12-2017 10:13:26	ASUS Laptop		5.5	Multiply	0	int	3552272	64586763.64
13-12-2017 10:13:27	ASUS Laptop		6	Sum	1200	int	25643	427383.3333
13-12-2017 10:13:28	ASUS Laptop		6	Multiply	0	int	3869097	64484950
13-12-2017 10:13:28	ASUS Laptop		6.5	Sum	1300	int	30813	474046.1538
13-12-2017 10:13:30	ASUS Laptop		6.5	Multiply	0	int	4312088	66339815.38
13-12-2017 10:13:30	ASUS Laptop		7	Sum	1400	int	30507	435814.2857
13-12-2017 10:13:32	ASUS Laptop		7	Multiply	0	int	4959455	70849357.14
13-12-2017 10:13:32	ASUS Laptop		7.5	Sum	1500	int	34811	464146.6667
13-12-2017 10:13:35	ASUS Laptop		7.5	Multiply	0	int	5520352	73604693.33
13-12-2017 10:13:35	ASUS Laptop		8	Sum	1600	int	34737	434212.5
13-12-2017 10:13:37	ASUS Laptop		8	Multiply	0	int	6443499	80543737.5
13-12-2017 10:13:38	ASUS Laptop		8.5	Sum	1700	int	40504	476517.6471
13-12-2017 10:13:40	ASUS Laptop		8.5	Multiply	0	int	7090366	83416070.59
13-12-2017 10:13:41	ASUS Laptop		9	Sum	1800	int	39180	435333.3333
13-12-2017 10:13:44	ASUS Laptop		9	Multiply	0	int	7645876	84954177.78
13-12-2017 10:13:44	ASUS Laptop		9.5	Sum	1900	int	44807	471652.6316
13-12-2017 10:13:47	ASUS Laptop		9.5	Multiply	0	int	8383867	88251231.58
13-12-2017 10:13:48	ASUS Laptop		10	Sum	2000	int	45180	451800
13-12-2017 10:13:52	ASUS Laptop		10	Multiply	0	int	11586134	115861340
13-12-2017 10:19:23	ASUS Laptop		0.5	Sum	100	int	1639	327800
13-12-2017 10:19:23	ASUS Laptop		0.5	Multiply	0	int	72900	14580000
13-12-2017 10:19:23	ASUS Laptop		1	Sum	200	int	4202	420200
13-12-2017 10:19:23	ASUS Laptop		1	Multiply	0	int	219755	21975500
13-12-2017 10:19:24	ASUS Laptop		1.5	Sum	300	int	5934	395600
13-12-2017 10:19:24	ASUS Laptop		1.5	Multiply	0	int	419130	27942000
13-12-2017 10:19:24	ASUS Laptop		2	Sum	400	int	7831	391550
13-12-2017 10:19:24	ASUS Laptop		2	Multiply	0	int	688923	34446150
13-12-2017 10:19:24	ASUS Laptop		2.5	Sum	500	int	10052	402080
13-12-2017 10:19:24	ASUS Laptop		2.5	Multiply	0	int	978239	39129560
13-12-2017 10:19:25	ASUS Laptop		3	Sum	600	int	16142	538066.6667
13-12-2017 10:19:25	ASUS Laptop		3	Multiply	0	int	1607796	53593200
13-12-2017 10:19:25	ASUS Laptop		3.5	Sum	700	int	15538	443942.8571
13-12-2017 10:19:26	ASUS Laptop		3.5	Multiply	0	int	1990041	56858314.29
13-12-2017 10:19:26	ASUS Laptop		4	Sum	800	int	16212	405300
13-12-2017 10:19:27	ASUS Laptop		4	Multiply	0	int	2002396	50059900
13-12-2017 10:19:27	ASUS Laptop		4.5	Sum	900	int	20391	453133.3333
13-12-2017 10:19:28	ASUS Laptop		4.5	Multiply	0	int	2458454	54632311.11
13-12-2017 10:19:28	ASUS Laptop		5	Sum	1000	int	21427	428540
13-12-2017 10:19:30	ASUS Laptop		5	Multiply	0	int	3255509	65110180
13-12-2017 10:19:30	ASUS Laptop		5.5	Sum	1100	int	24331	442381.8182
13-12-2017 10:19:31	ASUS Laptop		5.5	Multiply	0	int	3399399	61807254.55
13-12-2017 10:19:31	ASUS Laptop		6	Sum	1200	int	25488	424800
13-12-2017 10:19:33	ASUS Laptop		6	Multiply	0	int	3804039	63400650
13-12-2017 10:19:33	ASUS Laptop		6.5	Sum	1300	int	29901	460015.3846
13-12-2017 10:19:35	ASUS Laptop		6.5	Multiply	0	int	4471084	68785907.69
13-12-2017 10:19:35	ASUS Laptop		7	Sum	1400	int	29841	426300
13-12-2017 10:19:37	ASUS Laptop		7	Multiply	0	int	4961699	70881414.29
13-12-2017 10:19:37	ASUS Laptop		7.5	Sum	1500	int	35734	476453.3333
13-12-2017 10:19:39	ASUS Laptop		7.5	Multiply	0	int	5392250	71896666.67
13-12-2017 10:19:39	ASUS Laptop		8	Sum	1600	int	34481	431012.5
13-12-2017 10:19:42	ASUS Laptop		8	Multiply	0	int	6303741	78796762.5
13-12-2017 10:19:42	ASUS Laptop		8.5	Sum	1700	int	40713	478976.4706
13-12-2017 10:19:45	ASUS Laptop		8.5	Multiply	0	int	7337243	86320505.88
13-12-2017 10:19:45	ASUS Laptop		9	Sum	1800	int	39014	433488.8889
13-12-2017 10:19:48	ASUS Laptop		9	Multiply	0	int	7605751	84508344.44
13-12-2017 10:19:49	ASUS Laptop		9.5	Sum	1900	int	45246	476273.6842
13-12-2017 10:19:52	ASUS Laptop		9.5	Multiply	0	int	8975247	94476284.21
13-12-2017 10:19:53	ASUS Laptop		10	Sum	2000	int	45363	453630
13-12-2017 10:19:57	ASUS Laptop		10	Multiply	0	int	11854838	118548380
13-12-2017 10:25:44	ASUS Laptop		0.5	Sum	100	int	1644	328800
13-12-2017 10:25:44	ASUS Laptop		0.5	Multiply	0	int	73178	14635600
13-12-2017 10:25:44	ASUS Laptop		1	Sum	200	int	3920	392000
13-12-2017 10:25:44	ASUS Laptop		1	Multiply	0	int	219185	21918500
13-12-2017 10:25:44	ASUS Laptop		1.5	Sum	300	int	5926	395066.6667
13-12-2017 10:25:44	ASUS Laptop		1.5	Multiply	0	int	421655	28110333.33
13-12-2017 10:25:44	ASUS Laptop		2	Sum	400	int	7738	386900
13-12-2017 10:25:44	ASUS Laptop		2	Multiply	0	int	693940	34697000
13-12-2017 10:25:44	ASUS Laptop		2.5	Sum	500	int	10696	427840
13-12-2017 10:25:45	ASUS Laptop		2.5	Multiply	0	int	956506	38260240
13-12-2017 10:25:45	ASUS Laptop		3	Sum	600	int	12112	403733.3333
13-12-2017 10:25:45	ASUS Laptop		3	Multiply	0	int	1257262	41908733.33
13-12-2017 10:25:46	ASUS Laptop		3.5	Sum	700	int	15808	451657.1429
13-12-2017 10:25:46	ASUS Laptop		3.5	Multiply	0	int	1938693	55391228.57
13-12-2017 10:25:46	ASUS Laptop		4	Sum	800	int	15796	394900
13-12-2017 10:25:47	ASUS Laptop		4	Multiply	0	int	1975261	49381525
13-12-2017 10:25:47	ASUS Laptop		4.5	Sum	900	int	19061	423577.7778
13-12-2017 10:25:48	ASUS Laptop		4.5	Multiply	0	int	2437628	54169511.11
13-12-2017 10:25:48	ASUS Laptop		5	Sum	1000	int	21220	424400
13-12-2017 10:25:50	ASUS Laptop		5	Multiply	0	int	3239298	64785960
13-12-2017 10:25:50	ASUS Laptop		5.5	Sum	1100	int	24163	439327.2727
13-12-2017 10:25:51	ASUS Laptop		5.5	Multiply	0	int	3470123	63093145.45
13-12-2017 10:25:51	ASUS Laptop		6	Sum	1200	int	25837	430616.6667
13-12-2017 10:25:53	ASUS Laptop		6	Multiply	0	int	3774127	62902116.67
13-12-2017 10:25:53	ASUS Laptop		6.5	Sum	1300	int	30141	463707.6923
13-12-2017 10:25:55	ASUS Laptop		6.5	Multiply	0	int	4354809	66997061.54
13-12-2017 10:25:55	ASUS Laptop		7	Sum	1400	int	30164	430914.2857
13-12-2017 10:25:57	ASUS Laptop		7	Multiply	0	int	4992734	71324771.43
13-12-2017 10:25:57	ASUS Laptop		7.5	Sum	1500	int	35409	472120
13-12-2017 10:25:59	ASUS Laptop		7.5	Multiply	0	int	5368139	71575186.67
13-12-2017 10:26:00	ASUS Laptop		8	Sum	1600	int	34958	436975
13-12-2017 10:26:02	ASUS Laptop		8	Multiply	0	int	6443840	80548000
13-12-2017 10:26:02	ASUS Laptop		8.5	Sum	1700	int	40292	474023.5294
13-12-2017 10:26:05	ASUS Laptop		8.5	Multiply	0	int	7036386	82781011.76
13-12-2017 10:26:05	ASUS Laptop		9	Sum	1800	int	39129	434766.6667
13-12-2017 10:26:08	ASUS Laptop		9	Multiply	0	int	7596276	84403066.67
13-12-2017 10:26:09	ASUS Laptop		9.5	Sum	1900	int	45320	477052.6316
13-12-2017 10:26:12	ASUS Laptop		9.5	Multiply	0	int	8387283	88287189.47
13-12-2017 10:26:12	ASUS Laptop		10	Sum	2000	int	45136	451360
13-12-2017 10:26:17	ASUS Laptop		10	Multiply	0	int	11758235	117582350
13-12-2017 10:31:47	ASUS Laptop		0.5	Sum	100	int	1746	349200
13-12-2017 10:31:47	ASUS Laptop		0.5	Multiply	0	int	76158	15231600
13-12-2017 10:31:47	ASUS Laptop		1	Sum	200	int	3945	394500
13-12-2017 10:31:47	ASUS Laptop		1	Multiply	0	int	220321	22032100
13-12-2017 10:31:47	ASUS Laptop		1.5	Sum	300	int	5864	390933.3333
13-12-2017 10:31:47	ASUS Laptop		1.5	Multiply	0	int	416490	27766000
13-12-2017 10:31:47	ASUS Laptop		2	Sum	400	int	7762	388100
13-12-2017 10:31:47	ASUS Laptop		2	Multiply	0	int	685643	34282150
13-12-2017 10:31:47	ASUS Laptop		2.5	Sum	500	int	10416	416640
13-12-2017 10:31:48	ASUS Laptop		2.5	Multiply	0	int	958161	38326440
13-12-2017 10:31:48	ASUS Laptop		3	Sum	600	int	12072	402400
13-12-2017 10:31:48	ASUS Laptop		3	Multiply	0	int	1268840	42294666.67
13-12-2017 10:31:49	ASUS Laptop		3.5	Sum	700	int	15131	432314.2857
13-12-2017 10:31:49	ASUS Laptop		3.5	Multiply	0	int	1956073	55887800
13-12-2017 10:31:49	ASUS Laptop		4	Sum	800	int	16103	402575
13-12-2017 10:31:50	ASUS Laptop		4	Multiply	0	int	1983666	49591650
13-12-2017 10:31:50	ASUS Laptop		4.5	Sum	900	int	18965	421444.4444
13-12-2017 10:31:51	ASUS Laptop		4.5	Multiply	0	int	2429170	53981555.56
13-12-2017 10:31:51	ASUS Laptop		5	Sum	1000	int	21374	427480
13-12-2017 10:31:53	ASUS Laptop		5	Multiply	0	int	3251592	65031840
13-12-2017 10:31:53	ASUS Laptop		5.5	Sum	1100	int	24353	442781.8182
13-12-2017 10:31:54	ASUS Laptop		5.5	Multiply	0	int	3465377	63006854.55
13-12-2017 10:31:54	ASUS Laptop		6	Sum	1200	int	25546	425766.6667
13-12-2017 10:31:56	ASUS Laptop		6	Multiply	0	int	3903136	65052266.67
13-12-2017 10:31:56	ASUS Laptop		6.5	Sum	1300	int	29884	459753.8462
13-12-2017 10:31:58	ASUS Laptop		6.5	Multiply	0	int	4292165	66033307.69
13-12-2017 10:31:58	ASUS Laptop		7	Sum	1400	int	30268	432400
13-12-2017 10:32:00	ASUS Laptop		7	Multiply	0	int	4910728	70153257.14
13-12-2017 10:32:00	ASUS Laptop		7.5	Sum	1500	int	34907	465426.6667
13-12-2017 10:32:02	ASUS Laptop		7.5	Multiply	0	int	5462288	72830506.67
13-12-2017 10:32:03	ASUS Laptop		8	Sum	1600	int	34638	432975
13-12-2017 10:32:05	ASUS Laptop		8	Multiply	0	int	6558562	81982025
13-12-2017 10:32:05	ASUS Laptop		8.5	Sum	1700	int	40528	476800
13-12-2017 10:32:08	ASUS Laptop		8.5	Multiply	0	int	6992788	82268094.12
13-12-2017 10:32:09	ASUS Laptop		9	Sum	1800	int	39267	436300
13-12-2017 10:32:12	ASUS Laptop		9	Multiply	0	int	7770156	86335066.67
13-12-2017 10:32:12	ASUS Laptop		9.5	Sum	1900	int	45688	480926.3158
13-12-2017 10:32:15	ASUS Laptop		9.5	Multiply	0	int	8398748	88407873.68
13-12-2017 10:32:15	ASUS Laptop		10	Sum	2000	int	45197	451970
13-12-2017 10:32:20	ASUS Laptop		10	Multiply	0	int	11821772	118217720
13-12-2017 10:37:51	ASUS Laptop		0.5	Sum	100	int	1650	330000
13-12-2017 10:37:51	ASUS Laptop		0.5	Multiply	0	int	78496	15699200
13-12-2017 10:37:51	ASUS Laptop		1	Sum	200	int	4091	409100
13-12-2017 10:37:51	ASUS Laptop		1	Multiply	0	int	223778	22377800
13-12-2017 10:37:51	ASUS Laptop		1.5	Sum	300	int	5864	390933.3333
13-12-2017 10:37:51	ASUS Laptop		1.5	Multiply	0	int	412021	27468066.67
13-12-2017 10:37:52	ASUS Laptop		2	Sum	400	int	8047	402350
13-12-2017 10:37:52	ASUS Laptop		2	Multiply	0	int	693675	34683750
13-12-2017 10:37:52	ASUS Laptop		2.5	Sum	500	int	10364	414560
13-12-2017 10:37:52	ASUS Laptop		2.5	Multiply	0	int	951346	38053840
13-12-2017 10:37:52	ASUS Laptop		3	Sum	600	int	12210	407000
13-12-2017 10:37:53	ASUS Laptop		3	Multiply	0	int	1269562	42318733.33
13-12-2017 10:37:53	ASUS Laptop		3.5	Sum	700	int	15244	435542.8571
13-12-2017 10:37:54	ASUS Laptop		3.5	Multiply	0	int	1932108	55203085.71
13-12-2017 10:37:54	ASUS Laptop		4	Sum	800	int	16071	401775
13-12-2017 10:37:55	ASUS Laptop		4	Multiply	0	int	1983599	49589975
13-12-2017 10:37:55	ASUS Laptop		4.5	Sum	900	int	20207	449044.4444
13-12-2017 10:37:56	ASUS Laptop		4.5	Multiply	0	int	2447266	54383688.89
13-12-2017 10:37:56	ASUS Laptop		5	Sum	1000	int	21393	427860
13-12-2017 10:37:57	ASUS Laptop		5	Multiply	0	int	3222870	64457400
13-12-2017 10:37:57	ASUS Laptop		5.5	Sum	1100	int	24988	454327.2727
13-12-2017 10:37:59	ASUS Laptop		5.5	Multiply	0	int	3473142	63148036.36
13-12-2017 10:37:59	ASUS Laptop		6	Sum	1200	int	25727	428783.3333
13-12-2017 10:38:00	ASUS Laptop		6	Multiply	0	int	3865883	64431383.33
13-12-2017 10:38:01	ASUS Laptop		6.5	Sum	1300	int	30590	470615.3846
13-12-2017 10:38:02	ASUS Laptop		6.5	Multiply	0	int	4398559	67670138.46
13-12-2017 10:38:02	ASUS Laptop		7	Sum	1400	int	30086	429800
13-12-2017 10:38:04	ASUS Laptop		7	Multiply	0	int	4921859	70312271.43
13-12-2017 10:38:05	ASUS Laptop		7.5	Sum	1500	int	35159	468786.6667
13-12-2017 10:38:07	ASUS Laptop		7.5	Multiply	0	int	5398677	71982360
13-12-2017 10:38:07	ASUS Laptop		8	Sum	1600	int	34705	433812.5
13-12-2017 10:38:10	ASUS Laptop		8	Multiply	0	int	6356528	79456600
13-12-2017 10:38:10	ASUS Laptop		8.5	Sum	1700	int	40872	480847.0588
13-12-2017 10:38:13	ASUS Laptop		8.5	Multiply	0	int	7224687	84996317.65
13-12-2017 10:38:13	ASUS Laptop		9	Sum	1800	int	39272	436355.5556
13-12-2017 10:38:16	ASUS Laptop		9	Multiply	0	int	7795971	86621900
13-12-2017 10:38:16	ASUS Laptop		9.5	Sum	1900	int	45435	478263.1579
13-12-2017 10:38:20	ASUS Laptop		9.5	Multiply	0	int	8412329	88550831.58
13-12-2017 10:38:20	ASUS Laptop		10	Sum	2000	int	45376	453760
13-12-2017 10:38:24	ASUS Laptop		10	Multiply	0	int	11605598	116055980
13-12-2017 10:43:55	ASUS Laptop		0.5	Sum	100	int	1666	333200
13-12-2017 10:43:55	ASUS Laptop		0.5	Multiply	0	int	80523	16104600
13-12-2017 10:43:55	ASUS Laptop		1	Sum	200	int	4048	404800
13-12-2017 10:43:55	ASUS Laptop		1	Multiply	0	int	243948	24394800
13-12-2017 10:43:55	ASUS Laptop		1.5	Sum	300	int	7620	508000
13-12-2017 10:43:55	ASUS Laptop		1.5	Multiply	0	int	431807	28787133.33
13-12-2017 10:43:56	ASUS Laptop		2	Sum	400	int	8143	407150
13-12-2017 10:43:56	ASUS Laptop		2	Multiply	0	int	688531	34426550
13-12-2017 10:43:56	ASUS Laptop		2.5	Sum	500	int	10034	401360
13-12-2017 10:43:56	ASUS Laptop		2.5	Multiply	0	int	957271	38290840
13-12-2017 10:43:56	ASUS Laptop		3	Sum	600	int	12508	416933.3333
13-12-2017 10:43:57	ASUS Laptop		3	Multiply	0	int	1265743	42191433.33
13-12-2017 10:43:57	ASUS Laptop		3.5	Sum	700	int	14854	424400
13-12-2017 10:43:58	ASUS Laptop		3.5	Multiply	0	int	1937648	55361371.43
13-12-2017 10:43:58	ASUS Laptop		4	Sum	800	int	16036	400900
13-12-2017 10:43:59	ASUS Laptop		4	Multiply	0	int	1969369	49234225
13-12-2017 10:43:59	ASUS Laptop		4.5	Sum	900	int	19975	443888.8889
13-12-2017 10:44:00	ASUS Laptop		4.5	Multiply	0	int	2457516	54611466.67
13-12-2017 10:44:00	ASUS Laptop		5	Sum	1000	int	21502	430040
13-12-2017 10:44:01	ASUS Laptop		5	Multiply	0	int	3218951	64379020
13-12-2017 10:44:01	ASUS Laptop		5.5	Sum	1100	int	24461	444745.4545
